"ID","items"
1999,"triangular,shaped,ufos,lights,silently,hovering,western,sky,illinois"
2000,"lit,rectangle,sky"
2001,"pinkish,light,zig,sky"
2002,"strange,sounds,greater,st,louis,area"
2003,"bright,orange,fireball,spotted"
2004,"multiple,orange,lights,line"
2005,"friend,see,ufo,sky"
2006,"shiny,silver,object,flying,farm,field,illinois"
2007,"large,two,smaller,yellow,streak,things"
2008,"parking,lot,talking,cellphone,suddenly,saw,flying,white,light,moving,high,speed,suddenly,vanish"
2009,"orange,lights,triangle,moving,unison,disappearing"
2010,"triangular,craft,il"
2011,"light,blue,disk,came,east,west,turned,north,fast,times,plane,speed,least"
2012,"bright,bluish,white,light,slowly,moves,across,sky,disappears,directly"
2013,"orange,fireball,round,flying,sky,line"
2014,"one,bright,white,massive,craft,moving,faster,anything,seen,moved,soundless,central,illinois,two,witnesses"
2015,"saw,ovoid,objects,perhaps,lower,ground,estimate,moving,silently,changing,color,red,orange,back"
2016,"triangular,shape,three,lights,hovering,west,end,seemed,moving,slow"
2017,"orange,lights,seen,hovering,made,triangle,formation"
2018,"grey,hovering,empty,field,midnight"
2019,"dark,object,moving,fast,north,south,il"
2020,"floating,objects,sky"
2021,"triangular,orange,lights,moving,north,south,pm,cst,lake,il"
2022,"cylinder,shaped,object,reddish,glow,yellow,fireball,clusters,moves,slowly,across,sky"
2023,"slow,moving,amber,colored,ball,others,disappears"
2024,"moves,stationary"
2025,"small,red,light,ascended,disappeared"
2026,"three,shining,circular,objects,evenly,spaced,motionless,sky"
2027,"dream,sorta,came,true"
2028,"big,triangle,shape,craft,red,yellow,lights,noise,north,il"
2029,"aircraft,sort,flying,crash,power,throughout,city,seconds"
2030,"giant,bursts,light,fill,sky"
2031,"pm,friend,standing,side,looking,planet,x,close,spotted,bright,light,ca"
2032,"orange,red,flashing,lights,flying,west,formation"
2033,"orange,lighted"
2034,"orange,fireballs,sky"
2035,"two,bright,yellow,balls,rte,danced,took,two,opposite,directions,less,minute,gone"
2036,"pm,cluster,orange,lights,appeared,headed,eastward,northwest"
2037,"orange,globe,moving,sky"
2038,"reported,called,last,thursday,called,position,sky,se,much,higher,bright,count,le"
2039,"shaped,craft,near,springfield,il"
2040,"glowing,zig,lowering,ground,lights,object,yes"
2041,"low,loud,hum,head"
2042,"il,lights,sky,possible,disc"
2043,"lights,moving,distance"
2044,"large,object,many,bright,lights"
2045,"id,side,smoke,thats,win,seen,brite,lot,stars"
2046,"unexplained,lights,illinois"
2047,"two,circular,red,glowing,orbs,pulsating"
2048,"photos,clear,day"
2049,"fireballs,seeing,sky,route"
2050,"unlit,triangular,flying,object,night,sky"
2051,"extremely,bright,light,moving,upward,sky,light,disappears,triangular,aircraft,lights,visible"
2052,"original,sent,turn,picture,taken,cell,phone,someone,break,company"
2053,"shaped,disc,hovers,illinois"
2054,"red,ball,object,seen,glowed,bright,dimmed,flew"
2055,"white,light,fast,normal,flight,patterns"
2056,"dog,noticed,belt,star,formation,correct,place,figure,con"
2057,"four,flying,objects,appeared,disappeared,complete,shock"
2058,"saw,big,bright,orange,fire,ball,type,flying,slowly,disappearing"
2059,"black,triangles,flying,quickly,northwest,arlington,heights"
2060,"object,first,seen,tree,line,coming,rd,crossing,rd,light,mostly,bright,blue"
2061,"february,pm,adult,daughter,taking,garbage,stepped,alley"
2062,"bright,light,began,dim,rotating,flashing,orange,yellow,red,colors,picked,speed,gone"
2063,"array,lights,tinley,park,il,note,possible,sighting,star,planet,suspect,pd"
2064,"flying,disk,north,chicago"
2065,"brilliant,glowing,move,across,sky"
2066,"lower,airplane,could,fly,silver,orange,lights,moving,slowly,across,cloudy,dark,sky"
2067,"outside,smoke,watching,plane,south,eastern,skies,glance,left,facing,north"
2068,"low,flying,brown,rectangular,object"
2069,"outside,back,yard,clear,night,bright,white,light,made,downward,path,gaining,speed,disappeared"
2070,"green,fireball,sighting"
2071,"tonight,around,pm,saw,called,someone,else,see,light,seemed,hovering,spinning,could"
2072,"objects,hovering,clouds,appeared,fire,object,moved,different,directions,clouds"
2073,"two,balls,fire,hovering,sky,illinois"
2074,"four,bright,orange,orbs,seen,girlfriend,friday,evening,pulling,town"
2075,"craft,flies,figure,midway,amp,white,front,light,w,red,horizontal,lights,flashing,sequentially"
2076,"green,light,sky"
2077,"two,bright,lights,appear,illinois"
2078,"glowing,light,circular,shape"
2079,"craft,flying,quickly,sky,dark,gray,dark,blue,night,sky"
2080,"fast,lights,formation"
2081,"triangular,craft,white,lights,bottom,corner,red,flashing,light,flashing,light,solid,black,noiseless"
2082,"two,triangle,objects,night,sky,south,going"
2083,"extremely,fast,dark,rectangle,amber,lights,south,north"
2084,"orange,ball,rising,town,degree,angle"
2085,"quick,moving,glowing,orange,object,changes,shape,according,pics,took"
2086,"red,lighted,object,northside,chicago,north,suburban,area"
2087,"bright,like,light,entire,living,room"
2088,"bright,light,sky,changing,erratic,flight,patterns"
2089,"star,object,moved,stationary,position,southward,got,bright,dimmed,fairly,quickly"
2090,"mile,think,away,going,slow,going,fast,wa"
2091,"six,orange,lights,eastern,sky"
2092,"bright,orange,lights,loose,formation"
2093,"ufo,airplane,radar"
2094,"orange,orbs,ascend,northwest"
2095,"two,bright,large,crafts,moving,slowly,north,south,direction,il,sunday,march,th,pm"
2096,"triangle,w,lights,seen,son"
2097,"five,lights,forming,triangle,flying,north,south,chicago"
2098,"hard,explain,craft,big,lights,underneath,spaced,approximate"
2099,"saw,reflective,object,sky,followed,black,helicopters"
2100,"silent,reddish,orange,fire,like,following,direction,wind,blowing,k,feet,high"
2101,"silent,orange,fire,like,spheres,orbs,following,direction,wind,blowing,k,feet,high"
2102,"first,witnessed,tiny,blinking,light,high,sky,thought,plane,upon,lights"
2103,"super,fast,cal,bullet,shaped,craft,huge,emitting,pale,light,blue,color"
2104,"red,lights,shape,triangle,sides,white,lights,across,object,flying,west,east"
2105,"previous,report,video,last,light,disappeared"
2106,"lights,formation,eastern,sky,heading,west"
2107,"slow,moving,triangle,craft,bright,white,lights,sides,front,rows,red,lights,bottom"
2108,"triangle,craft,lines,red,lights,underneath,white,lights,sides,flying,low,altitude"
2109,"triangular,craft,amber,light,spotted,rockford,couple"
2110,"orbs,lights,waves,flying,west,near,midway,airport"
2111,"three,orange,lights,formation"
2112,"craft,lights,il"
2113,"flashing,lights,sky,orange,light,starting,roof,top,shoot,gone,high"
2114,"bright,light,saucer,like,object"
2115,"two,mysterious,hovering,changing,lights,il,note,possible,star,pd"
2116,"appeared,triangular,molten,metal,fast,moving,object,traveling,south,straight,line"
2117,"saw,bright,light,color,driving,interstate,suddenly,turns"
2118,"bright,light,oval,shaped,craft,went,really,fast"
2119,"brilliant,white,light,moving,south,north,il,note,sighting,international,space,station,pd"
2120,"wife,siting,outside,cigar,shaped,neon,blue,lights,feet,long,came,brite"
2121,"orange,lights,moved,strange,pattern,south,sky,il"
2122,"observed,orange,orb,like,shapes,moving,north,south,direction,east,downtown,chicago,altitude,less,k,feet,orbs"
2123,"aircraft,low,altitude,transparent,color,amp,appeared,flickering,flame,fire,inside"
2124,"lights,moving,circular,direction,northwest,sky"
2125,"bright,red,light,moving,slow,blinking,lights,noise"
2126,"triangle,lights,flashing"
2127,"white,orbs,oval,shape,seen,flying,il,county"
2128,"bright,pulsing,light,high,sky,around,mile,illinois"
2129,"unusual,red,triangular,light,formation"
2130,"white,object,illinois"
2131,"lights,triangle,formation,fireball,interstate,near,illinois"
2132,"glowing,ufos,seen,phoenix,tonight,pm"
2133,"phoenix,sphere,sec,flashing,sphere,seen"
2134,"flickering,color,changing,lights,se,phoenix,sky,note,probably,sighting,star,pd"
2135,"huge,fireball,phoenix,turns,two,orbs,float,ground"
2136,"saw,strange,orange,orb,southern,sky"
2137,"objects,flame,trails,making,lights"
2138,"craft,seen,night,sky,tucson"
2139,"ufos,sighted,flying,lake,city,night,sky"
2140,"flashing,lights,turned,steady,burning,ball,vanished"
2141,"six,objects,consisting,arc,shaped,pattern,lights,spotted,near,globe"
2142,"nd,sighting,orange,ufo,east,scottsdale,arizona"
2143,"portal,alien,planet,alien,base"
2144,"noticed,bright,white,circle,reflected,sunlight,appearing,ne,se,trajectory,alt,lower,iss,appear"
2145,"fireball,seconds,high,horizon,abruptly,disappeared"
2146,"object,looked,like,fire"
2147,"constant,orange,light,traveling,hundred,miles,per,hour,toward,phoenix"
2148,"illuminated,object,flies,fast,silent,north,south,across,sky"
2149,"orange,lights,formation,gilbert"
2150,"red,lights,airport,light,merged,light,became,light"
2151,"lights,flying,formation,phoenix,sky,videos,full,description"
2152,"orange,lighted,craft,line,formation,moving,north,northwest,scottsdale"
2153,"approximately,smoking,cigarette,back,yard,movement,high,atmosphere,caught,eye"
2154,"two,craft,bright,orange,lights,sound"
2155,"red,white,blue,flashing,lights"
2156,"white,flashing,lights,move,erratically,prescott,valley,amp,pm"
2157,"standing,balcony,noticed,bunch,faint,lights,flickering,group,moved,slowly,shining,lights"
2158,"orange,fireballs,appearing,disappearing,moving,evening,sky,last,nights,row"
2159,"formation,lights,seen"
2160,"irregular,hexagon,big,bright,lights,emitting,beams"
2161,"brownish,shaped,changing,object"
2162,"craft,moved,west,east,across,south,chandler,sky"
2163,"objects,west"
2164,"three,fireballs,flying,close,ground"
2165,"rectangle,solid,red,lights,right,banking,turn,blinked,went"
2166,"brilliant,white,oval,side,side,around,highway"
2167,"orange,lights,appearing,disappearing,around"
2168,"long,slim,line,lights,different,green,yellow,orange,descending,disappeared"
2169,"saw,thought,meteor,full,fire,back,went,bright,light,looked,close,moving"
2170,"wife,sitting,back,porch,facing,north,home,observed,fireball,looked,like,comet"
2171,"orange,flickering,orbs,line,formation,chandler,gilbert"
2172,"saw,floating,fire,ball,like,objects,floating,sky"
2173,"object,awesome,yet,creepy,like,chrome,ever,completely,quiet"
2174,"ascending,lights,seen,east,valley"
2175,"flashing,stationary,floating,ufo,central,phoenix"
2176,"glowing,streak,blue,cloud,passes,quickly,area"
2177,"object,beams,light,emanating,body,object"
2178,"orange,balls,move,across,sky"
2179,"silver,white,cigar,shaped,aircraft,wings"
2180,"near,interstate,formation,orange,soft,steady,glowing,obs,equally,spaced,apart,observed,husband,time"
2181,"object,flying,cold,jet,stream,air,leaving,trail,hot,exhaust,like,jets,leaving"
2182,"fireballs,appeared,lake,city,gradually,departed,gracefully,watch"
2183,"bright,orange,light"
2184,"dark,silent,oval,craft,white,clouds,lit,full,moon,tempe"
2185,"stationary,oscillating,lights,north"
2186,"red,orb"
2187,"observed,flash,night,sky,southern,direction,latitude,degree,moon,int"
2188,"seven,lights,moving,slowly,hovering"
2189,"orange,shaped,objects,southwest,arizona,followed,fourth"
2190,"bright,dark,orange,colored,light,varied,speed,direction,disappearing,traveling,straight,atmosphere"
2191,"five,yellow,orange,objects,flying,altitude,slightly,hills,south,east,us"
2192,"floating,lights"
2193,"orange,ball,sun,lakes,fell,sky"
2194,"four,orbs,seen,sky"
2195,"bright,bright,orange,large,long,shape,tucson,near,afb"
2196,"object,sounded,like,helicopter,look,like,floating,lights,turned,one,light,two,turned,back"
2197,"pm,phoenix,mom,walking,truck,noticed,bright,white,lights,spaced,evenly,apart"
2198,"husband,yr,old,daughter,truck,heading,las,vegas,phoenix,highway,heading,north,w"
2199,"orange,light,crossing,overhead,slowly,burning"
2200,"stationary,object,sky,northeast"
2201,"silent,bobbing,flaming,orb"
2202,"red,orange,lights,junction,arizona"
2203,"sphere,orange,spheres,nd,one,emerged,first,appeared,color,shape,size"
2204,"triangle,lights,southeast,phoenix"
2205,"white,lights,seen,night,north,canyon"
2206,"orange,light,formation"
2207,"bright,fireball,got,lower,ground,dimmer,eventually,faded,note,sighting,venus,pd"
2208,"red,fiery,shapes,sky,red,things,flying,form,triangle"
2209,"approach,see,amber,color,illuminating,spheres,sky,near,arizona"
2210,"shiny,objects,approached,close,lake,city"
2211,"unusual,lights,catalina,mountains,tucson"
2212,"luminous,gold,angular,boomerang,shaped,objects,moving,west,east,tucson,november"
2213,"red,ufo"
2214,"shape,sky,disappearing,reappearing"
2215,"burning,light,ridge,mountain"
2216,"lights,blinking,turning,reappearing,altitude,hour"
2217,"many,large,bright,orange,lights,seen,hovering,near,casino,south,arizona"
2218,"sphere,seen,wife"
2219,"orange,globes,east,valley,sky"
2220,"bright,ball,southern,sky,disappeared,clouds,present"
2221,"pairs,orange,lights"
2222,"hovering,orange,lights"
2223,"looked,like,silver,moon,circular,shape,low,gliding"
2224,"strange,bright,sphere,moving,directions,short,bursts,beam,light,came,object"
2225,"phoenix,lights"
2226,"driving,home,southbound,arizona,looked,right,saw,orange,lights,four,bottom,top"
2227,"bright,orange,triangular,light,north,tucson,moving,towards,south,turning,east,disappearing"
2228,"bright,pulsating,stars,three,orange,orbs"
2229,"ufo,tucson,blinks"
2230,"approximately,red,lights,staying,formation,white,mountains,around,pm,one,one"
2231,"orange,flickering,flaming,object,moving,rapid,straight,path,heading,southeast,across,constant,speed"
2232,"three,bright,orange,balls,moving,silently,high,speed"
2233,"bright,orange,low,flying,objects,high,speed"
2234,"still,walking,dog,stepped,onto,sidewalk,looked,direction,high"
2235,"one,orange,glowing,ball,hovered,moved,sideways,upwards,move,like,aircraft,moved,sky,much,fast"
2236,"formation,moving,lights,split,hover"
2237,"scary"
2238,"circular,object,trail,white,light,heading,north,looked,object,left,sideways,disappearing"
2239,"unidentified,object,object,radio"
2240,"getting,saw,two,wide,set,lights,gliding,silently,moving,forward,much,lower,helicopter,nw,direction"
2241,"taking,two,children,house,chandler,weekend,daughter,son,pm,w"
2242,"ufo"
2243,"floating,orange,orbs,v,formation,lasting,minutes,one"
2244,"im,making,real,little"
2245,"extremely,bright,white,large,object,fell,west,phoenix,sky,amp,near,south,mountain,dogs,howling,first,time"
2246,"least,red,lights,flying,east,west,night,sky,disappear,linear,point,sky"
2247,"loud,horseshoe,shaped,ufo,red,green,white,lights,disappeared,instantly"
2248,"white,bright,lights,east"
2249,"looked,northwest,sky,saw,series,horizontal,lights,moving,closer,sky,seemed"
2250,"white,orbs,one,blinking,orb,form,triangle,sky,harbor"
2251,"saucer,shape,prescott,three,lights,phoenix,horizon"
2252,"circular,silver,object,moving,slow,almost,reflected,went,straight,disappeared,within,secs,sky"
2253,"fireball,seen,th,phoenix"
2254,"friends,enjoying,evening,noticed,bright,orange,sphere,traveling,northwest,southeast,wa"
2255,"lights,sky"
2256,"red,orange,orb,foothills,tucson,arizona"
2257,"plane,slowly,silently,floated,across,sky,hw,south,camera,attempting,pictures"
2258,"bright,amp,big,stationary,pale,amber,light,north,fades,amp,departs,dim,red,lights"
2259,"orange,lights,seen,phoenix,arizona"
2260,"red,orbs,hovering,scottsdale"
2261,"stationary,circular,orange,lights,sky,minutes"
2262,"red,light,left,atmosphere"
2263,"phoenix,orange,lights,southeast,horizon,approximately,mins,dec,pm"
2264,"little,dots,formation,orange,red,one,fell,sky,fire,others,faded,away"
2265,"light,formation,shape,constellation,one,burst,flames"
2266,"people,witness,total,orange,glowing,balls,fly,disappear,two,night,period"
2267,"light,appearing,two,nights,week,december,queen,creek,identical"
2268,"red,lights,formation"
2269,"lone,ufo,sighted,christmas,eve"
2270,"orange,lights,lined,went,grab,phone,came,back,gone"
2271,"two,orange,balls,light,phoenix,area"
2272,"looked,like,bright,orange,fire,flying,across,sky,tucson"
2273,"orange,orbs,sighted,north,phoenix"
2274,"bright,light,moving,fast,silent,right,house"
2275,"dark,outside,early,morning,large,light,past,threw,atmosphere,tail,light,following,left"
2276,"white,disk,shoots,night,time,sky,city"
2277,"orange,burning,orb"
2278,"bright,orange,sphere,turned,star,less,second"
2279,"patrol,laughlin,ranch,orange,glowing,light,seen,second,called,th"
2280,"fireball,shaped,object,flying,east,west,took,sharp,turn,south,heading,back,east,disappears,sky"
2281,"im,reporting,sightings,non,identifiable,objects,launched,sky"
2282,"five,bright,amber,lights,northwest,tucson"
2283,"big,bright,orange,yellow,ball,moving,north,south,got,smaller,disappeared"
2284,"three,large,orange,lights,row"
2285,"unmoving,orange,lights,seen,sw"
2286,"looking,north,valley,seemed,direction,deer,airport,saw,flashing,balls,appeared,multiple,colors"
2287,"pairs,lights,sky,path,helicopter"
2288,"pulsating,purple,object,north,phoenix"
2289,"blue,purple,light,faded,danced,around,sky,west"
2290,"bright,orange,lights,seen,east,tucson"
2291,"amber,color,bright,times,spark,like,objects,falling,object,moved,smoothly,slowly"
2292,"object,appeared,satellite,orbital,characteristics,im,aware"
2293,"fire,orb,north,star,phoenix"
2294,"object,streaking,across,sky,similar,falling,star,stopped,dropped,objects,moved,formation"
2295,"flew,low,tucson,north,south,flying,aircraft,bright,red,absolutely,noise,flashing,steady,red"
2296,"objects,tucson"
2297,"flaming,lights,sky"
2298,"slow,light,turns,sight,seconds"
2299,"ufo,sighting,rose,park,west,phoenix,pm,formation,color,orbs,cloaked"
2300,"bright,orange,orbs,sky,lake,city"
2301,"miles,casa,grande,airport,facing,west,thats,noticed,lights,bouncing,around,dark"
2302,"strange,orange,light,start,side,sky,fast,pace,went,across,stay,still,fir,moment,went,patter"
2303,"large,bright,red,ill,defined,light,flying,disappearing,straight"
2304,"orange,glowing,light,scottsdale"
2305,"tucson,saw,point,light,moving,catalina,mountains,appeared,rotating,tumbling"
2306,"pure,white,oval,object,seen,catalina,mountain,range,tucson"
2307,"orange,globes,hovering,sky"
2308,"mysterious,light,southern,portion,mt"
2309,"looked,like,ufo,january,video,cluster,around"
2310,"ufo,caught,tape,january,th"
2311,"weird,loud,engine,noise,flying,house,sounded,like,slow,garbage"
2312,"three,lights,orange,color,wide,spread,lights,went,one,time,gone"
2313,"orange,lights,illuminating,succession"
2314,"three,bright,large,orange,orbs,scottsdale"
2315,"second,time,spotting,three,orange,fire,orbs,flying,phoenix,formation"
2316,"someone,else,seeing,thing,area"
2317,"large,bright,orb,near,colorado,river"
2318,"wife,live,outside,arizona,midnight,outside,bright,silver,flash"
2319,"orange,glowing,light,orbs,seen,low,sky"
2320,"triangle,ufos,appear,pastures,larger,crafts,emits,beam,pastures,animals,missing"
2321,"saw,bright,triangle,lights,flying,north,large,bright"
2322,"dancing,lights,mountain,range,miles,shoot,away,jet,engine,heard,distance"
2323,"star,like,forming,shapes,disappearing"
2324,"saw,two,bright,orange,light,hovering,south,stood,began,move,airplane"
2325,"red,lights,phoenix"
2326,"object,strange,cloud,east,west"
2327,"military,light,southern,sky"
2328,"report,pilot,orange,orbs,size,distance,altitude,unknown,picture,rocks,visible,secs,blinked"
2329,"two,red,blinking,lights,seconds"
2330,"orange,lights,possibly,flares"
2331,"orange,object,appeared,circular,tucson"
2332,"swift,moving,round,shaped,white,light,southern,chandler,sky,around"
2333,"bright,ball,traveling,either,west,straight"
2334,"orange,lights,southern,sky,gila,bend,arizona"
2335,"orange,fireball,moving,across,sky,blowing,falling,earth"
2336,"saw,two,different,bright,orange,oval,objects,sky"
2337,"orange,glowing,light,appeared,circular,coming,nw,se,direction,disappeared,clouds,make,sound"
2338,"blue,light,seen,hovering,west,wing,mountain,arizona"
2339,"phoenix,fireballs,sec,fireballs,circling,around,night,sky,near,airport"
2340,"black,craft,grand,craft,hills"
2341,"red,bright,orbs,flying,formation,three,flew,past,us,climbing,night"
2342,"pm,tucson,strange,group,pulsating,lights"
2343,"red,glow,deer,valley"
2344,"ive,never,seen,something,moving,fast,large,simply,disappear"
2345,"small,bright,white,light,appears,beam,light,flashes,gone"
2346,"around,pm,saw,bright,light,shoot,across,sky,leaving,huge,trail,smoke,behind"
2347,"wife,traveling,west,loop,scottsdale,saw,five,bright,amber,orbs,half,moon,like"
2348,"long,cylindrical,shape,near,sunset,disappearing,behind,mountains"
2349,"fireballs,turn"
2350,"orange,glowing,orb,hovering,sky,south"
2351,"pictures,cover"
2352,"yellow,lights,south,phoenix,fade,quickly,sight"
2353,"strange,orange,lights,sky"
2354,"black,silver,like,craft,reflecting,sunlight,direction,sun,traversed,sky,tucson,airplanes,pa"
2355,"orange,lights"
2356,"yellow,orange,object,straight,line,trajectory"
2357,"red,glowing,disc,like,appearance,around,tree,top,level"
2358,"saw,disc,mar,hovering,corner,th,ave,amp,th,st"
2359,"copper,orange,lights,grow,disappear,east,mesa"
2360,"two,orange,orbs,seen,laterally,moving,near,arizona,suddenly,disappearing"
2361,"two,oddly,colored,lights,suddenly,appear,near,fly,north,feet,disappear"
2362,"mile,long,cigar,shaped,craft,arizona"
2363,"seen,odd,light,formation,several,occasions,times,seen,times,first,time,back,tr"
2364,"purple,pinkish,bright,object,stationary,phoenix,area,gradually,diminishing"
2365,"bright,blue,light,moving,quickly,tucson,early,morning"
2366,"massive,rumbling,minutes,without,sighting"
2367,"streaked,like,meteor,slow,break,orbs,stop,hover,sec,dance,sky"
2368,"dark,object,feet,across,gold,lights,hovering,trees"
2369,"multiple,orange,balls,moving,across,sky"
2370,"sighting,silent,bright,glowing,red,orb"
2371,"fast,moving,red,blue,mesa"
2372,"strange,blue,object,hovering,south"
2373,"red,green,white,bright,light,seen,new,river,night,sky"
2374,"low,flying,object,blue,purple,pulsating,lights,chased,helicopters,phoenix"
2375,"beam,light,valley"
2376,"ball,fire,hovered,blinking"
2377,"sw,white,mt,grew,bright,lit,back,looking"
2378,"orange,like,balls,light,appearing,disappearing,across,sky,radiating,intense,orange,hue,light"
2379,"red,light,flashed,followed,red,lights,near,showing,coming,patterned,object"
2380,"maybe,nothing,looking,sky,like,watching,saw,flash"
2381,"orb,light,dims,brightens,flash,process,gone"
2382,"ufo,recorded,mode,night,daylight,surprise,nw,camera,pointed,north"
2383,"bright,pulsating,light"
2384,"circular,ball,light,radiating,intense,orange,hue,sky,se,disappeared,suddenly"
2385,"fireball,red,ufos,sighted,canyon,lake"
2386,"chinese,lanterns"
2387,"orange,orb,sky,silent,changed,direction,looked,disappeared"
2388,"dozens,pink,white,orbs,triangle,arizona,sky"
2389,"bright,red,lights,formation,scottsdale,arizona,march,pm"
2390,"object,constantly,changing,shape,moved,slowly,across,sky"
2391,"weird,loud,noise,flashing,bright,white,lights,march,th"
2392,"looked,sky,looked,like,oval,shaped,big,green,color,flash,dropping,going,straight,last,ten,sec"
2393,"witnessed,green,red,object,moving,slowly,erratically,night,sky,southern,metro,area"
2394,"two,slow,black,heart,changing,tear,shaped,objects,lights,witnessed,family"
2395,"seen,tuesday,thursday,every,week,note,witness,get,photos,pd"
2396,"phoenix"
2397,"saw,orange,crafts,moved,dimmed,disappeared"
2398,"orange,orbs"
2399,"big,bluish,green,slow,moving,light,spotted,el"
2400,"fireball,flies,silently,night,sky"
2401,"way,home,noticed,bright,flashing,blue,light,car,driving,arrived,home,se"
2402,"possible,orange,ufo,spheres,phoenix,arizona"
2403,"bright,white,light,changed,colors,red,sound,hovered,superstition,mountains,went,straight"
2404,"hovering,flashing,lights,lights,bright,note,possible,sightings,stars,pd"
2405,"really,blue,bright,looking,object,look,like,bright,star,first"
2406,"bright,flickering,lights,surrounded,arms,note,possible,sighting,sirius,pd"
2407,"one,fireball,seen,north,south,sound,going,fast,ft,high"
2408,"tucson,sighting,catalina,foothills,lights,triangle,formation,moving,low,silent,northwest,direction,tucson,sky"
2409,"star,gazing,see,abnormal,star,going,speeds,flickering"
2410,"triangular,large,craft,top,downtown,flashing,lights,moving,pretty,large,know"
2411,"two,back,back,flying,dimensional,circles,moving,rapidly,holding,steady,flying,away"
2412,"bright,red,orange,light"
2413,"ufos,lined,holding,still"
2414,"rectangular,ufo,seen,arizona"
2415,"objects,pulsating,red,flame,yellow,gilbert,march"
2416,"let,dogs,backyard,walk,around,corner,looked,behind,house,saw,orange,glowing,light"
2417,"one,bright,object,silent,flashing,lights,moving,constant,speed,several,minutes,sight"
2418,"husband,walking,dog,house,street,called,go,come,see"
2419,"big,orange,blinked,like,never"
2420,"point,light,bright,object,daytime,sky"
2421,"yellowish,bright,white,color"
2422,"falling,green,fireball"
2423,"fluorescent,green,fireball,seen,catalina,santa,catalina,mountains"
2424,"fireball,streaks,downward,across,sky"
2425,"orange,glowing,lights,southwest"
2426,"lights,sky"
2427,"bright,traveling,high,rate,speed"
2428,"two,orange,lights,spotted,desert,gone,quickly,plane"
2429,"witnessed,lights,appearing,emerging,eachother"
2430,"silver,object,daytime,sighting,glendale"
2431,"outside,slightly,arched,line,approximately,lights,seen,colors,white,green,red,alternating,color"
2432,"orange,lights,mountain,southwest"
2433,"lights,formation,split,disappeared,sound,duration,seconds"
2434,"bright,orange,spheres,sky,n,catalina,mountains"
2435,"strange,floating,amber,lights,p,mountain"
2436,"day,time,flat,white,object,point,middle"
2437,"noticed,bright,orange,somewhat,flickering,fire,colored,light,coming,south,north"
2438,"clear,night,sky,taking,dogs,back,yard,two,huge,light,side"
2439,"side,caught,corner,eye,round,made,noise,moving,east,west,zig"
2440,"went,outside,look,stars,noticed,cone,shaped,object,low,sky,displayed,immediately"
2441,"light,moving,horizontally,vertically,east,scottsdale"
2442,"hoax,sighting,ufo,april,pm,circle,shape,red,blue,yellow,colors"
2443,"triangle,amber,yellow,lights,chandler,arizona"
2444,"felt,like,heart,going,jump"
2445,"noticed,light,ne,section,sky,deg,move,size,venus,note,capella,pd"
2446,"fleet,red,ufos,emerging,mt,rainier"
2447,"far,object,moving,east,west,north,county,training,center,river,area"
2448,"driving,kent,road,observed,triangle,lights,hovering,feet,ground,lights,multi"
2449,"phone,front,yard,looked,sky,saw,strobe,lights,craft,approx,sec,stopped"
2450,"orange,orbs,lights,night,sky"
2451,"photo,orange,egg,shaped,light,moving,constant,manner,south,north,course,near,washington"
2452,"movements,light,minutes"
2453,"bright,yellow,object,cast,light,cloud,cover,disk,saucer,shape"
2454,"big,bright,white,oval,light,blue,flash,falling,fast,sky,olympia,wa"
2455,"small,white,light,passing,quickly,across,sky,dropping,disappearing,mins,note,iss,overflight,pd"
2456,"orange,orbs,lights,night,sky"
2457,"red,looking,object,sighted,near,full,moon,eastern,sky,wa"
2458,"white,object,northwest,southeast,appeared,large,meteor,falling,thru,atmosphere"
2459,"bight,glowing,orange,orb,dimmed,would,go,bright,stopped,seconds,east"
2460,"bright,orange,thing,beams,coming,changing,colors,flying,across,sky"
2461,"two,small,intense,blinking,lights,circled,valley,wa,note,advertising,lights,pd"
2462,"bright,flash,white,light,seen,night,skies"
2463,"lights,seen,one,stopped,head,hour,till,clouds,tried,act,like,star"
2464,"two,objects,flying,formation,spotted,maple,valley,wa"
2465,"saw,three,amber,lights,half,moon,lights,danced,around,blinked,total,lights"
2466,"large,yellow,fiery,object,hovered,valley"
2467,"orb,move,quickly,across,sky,circling,disappearing"
2468,"orange,glowing,object,davenport,wa"
2469,"waiting,bus,downtown,spotted,large,light,moving,slowly,bellingham,light,rd"
2470,"wednesday,night,walking,driveway,smoke,bright,colored,object,caught,eye,first,thought,wow,thats"
2471,"lights,sky"
2472,"ufos,landed,mt,vernon,wa"
2473,"large,star,like,light,hangs,sky,hours,amp,disappears"
2474,"bright,light,size,venus,appeared,moon,moving,several,minutes,going"
2475,"box,wings,flying,low,fast"
2476,"flashing,bright,white,light,noise,lower,sky,twenty,five,minutes,hoovered"
2477,"unexplained,bright,stationary,flash,light,kingston,wa,note,sighting,venus,suspect,pd"
2478,"bright,orb,long,tail,shooting,east,northwest,horizontal,upward,note,meteor,pd"
2479,"white,orb,speeding,across,sky,eastern,washington,note,many,reports,news,meteor,pd"
2480,"lighted,object,walla,walla,wa"
2481,"three,red,lights,either,end,craft,large,moved,forward,sideways,back,without,turning"
2482,"deep,red,light,flying,south,due,northeast,paused,flight,pattern"
2483,"bright,orb,strange,craft,flying,vancouver,wa"
2484,"adult,male,witnesses,two,peculiar,lights,moving,flare,iridium,satellites"
2485,"v,shaped,object,passed,house,sound,red,lights,end,v,tips,white,blinking,lights,bottom,red,lights,b"
